SKU,DKS_Blr_BGRoad_001,DKS_Blr_btmlayout_001,DKS_Blr_HSRlayout_001,DKS_Blr_kaggdaspura_001,DKS_Blr_kalyannagar_001,DKS_Blr_Marathahalli_001,DKS_Blr_Sheshadripurm_001,DKS_Blr_varthur_001,DKS_Blr_whitefield_001
CFOTR0005MP,0,0,0,0,0,0,0,0,0
CFOWF0002HWN,0,0,0,0,0,0,0,0,0
CFOTR0021JC,0,0,0,0,0,0,0,0,0
CFOWF0001TR,0,0,0,1,0,0,0,0,0
CFOTR0007BOL,0,0,0,0,0,0,0,0,0
CFOTR0028HUF,0,0,0,0,0,0,0,0,0
CLILB0002SKT,0,0,0,0,0,0,0,0,0
CLIWA0007TR,0,0,0,0,0,0,0,0,0
CLILI0003EP,0,0,0,0,0,0,0,0,0
CLILI0007CS,0,0,0,0,0,0,0,0,0
CFOWF0059BW,0,0,0,0,0,0,0,0,0
CFOTR0071TE,0,0,0,0,0,0,0,0,0
CFOWF0059MOO,0,0,0,0,0,0,0,0,0
CLILI0020EP,0,0,0,0,0,0,0,0,0
CFOTR0042KY,0,0,0,0,1,0,0,0,0
CLILI0023EP,0,0,0,0,0,0,0,0,0
CFOTR0011DR,0,0,0,0,0,0,0,0,0
CLICL0002TR,0,0,0,0,0,0,0,0,0
CLILI0005CS,0,0,0,0,0,0,0,0,0
CFOTR0007KI,0,0,0,0,0,0,0,0,0
CLILB0005MP,0,0,0,0,0,0,0,0,0
CFOTR0010CIT,0,0,0,0,0,0,0,0,0
CLILI0006EP,0,0,0,0,0,0,0,0,0
CFOTR0005JC,0,0,0,0,0,0,0,0,0
CPC0001HESPH,0,0,0,0,0,0,0,0,0
CCOHA0002BR,0,0,0,0,0,0,0,0,0
CFODF0008MX,0,0,0,0,0,0,1,0,0
BOGO0040ST,0,0,0,0,0,0,0,0,0
CFODF0023DR,0,0,0,0,1,0,0,0,0
CFODF0001PUO,1,0,0,0,0,0,0,0,0
CCOHA0016TR,0,0,0,0,0,0,0,0,0
CFODF0004PUO,0,0,0,0,0,0,0,0,0
CCOHA0008BR,0,0,0,0,0,0,0,0,0
CFODF0066WH,0,0,0,0,0,0,0,0,0
CCOHA0017BR,0,0,1,0,0,0,0,0,0
CCOCO0013TR,0,0,0,0,0,0,0,0,0
CFODF0013PUO,0,1,0,0,0,0,0,0,0
CFODF0010WH,0,0,0,0,0,0,0,0,0
CCOHA0019BR,0,0,0,0,1,1,0,0,0
BOGO0037ST,0,0,0,0,0,0,0,0,0
CAPCT0003SKT,0,0,0,0,0,0,0,0,0
CFODF0017PU,0,0,0,0,0,0,0,0,0
CFODF0027PU,0,0,0,0,0,0,0,0,0
CFODF0066MO,0,0,0,0,0,0,0,0,0
CCOHA0020TR,0,0,0,0,0,0,0,0,0
CCOCO0011MP,0,0,0,0,0,0,0,0,0
CFODF0010AG,0,0,0,0,0,0,0,0,0
CFODF0019DR,0,0,0,0,0,0,0,0,0
CFODF0010BOL,0,0,0,0,0,1,0,0,0
CFODF0006ND,0,0,0,0,0,0,0,0,0
CBONA0001PTV,0,0,0,0,0,0,0,0,0
CFODF0019ND,0,0,0,0,0,0,0,0,0
CCOHA0005TR,0,0,0,0,0,0,0,0,0
CFODF0020ND,1,0,0,0,0,0,0,0,0
BOGO0041ST,0,0,0,0,0,0,0,0,0
CFODF0016BOL,0,0,0,0,0,0,0,0,0
CFOTR0004KL,0,0,0,0,0,0,0,0,0
DWC0002BPPH,0,0,0,0,0,0,0,0,0
SBRSMM0001VTRPH,1,0,0,0,0,0,0,0,0
SBRFT0003VE,0,0,0,0,0,0,0,0,0
DTRJT0079FA,0,0,0,0,0,0,0,0,0
DTRJT0072KK,0,0,0,0,0,0,0,0,0
DTRJT0080FA,0,0,0,0,0,0,0,0,0
DTRJT0013PFT,0,0,0,0,0,0,0,0,0
DTRDT0003NP,0,0,0,0,0,0,0,0,0
SBRPCTF0001VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0043FL,0,0,0,0,0,0,0,0,0
SFIFT0003GWL,0,0,0,0,0,0,0,0,0
DTRJT0086FA,0,0,0,0,0,0,0,0,0
DTRJT0039FA,0,0,0,0,0,0,0,0,0
DTRJT0003DR,0,0,0,0,0,0,0,0,0
DTRJT0063FA,0,0,0,0,0,0,0,0,0
DTRJT0048FA,0,0,0,0,0,0,1,0,0
DTRDT0114GN,1,0,0,0,0,0,0,0,0
DTRJT0022HUF,0,0,0,0,0,0,0,0,0
DTRJT0038FL,0,0,0,0,0,0,0,0,0
DTRJT0090FA,0,0,0,0,0,0,0,0,0
DTRDT0006AA,0,0,0,0,0,0,0,0,0
DTRJT0022PFT,0,0,0,0,0,0,0,0,0
SBRSWL0001VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0001WNP,0,0,0,0,0,0,0,0,0
SFSFT0002QP,0,0,0,0,0,0,0,0,0
DTRJT0094FA,0,0,0,0,0,0,0,0,0
DTRJT0013SB,0,0,0,0,0,0,0,0,0
DTRJT0001BL,0,0,0,0,0,0,0,0,0
DTRJT0077FA,0,0,0,0,0,0,0,0,0
DTRDT0095GN,0,0,0,1,0,0,0,0,0
DTRDT0021GN,0,0,0,0,0,0,0,0,0
DTRJT0120JH,0,0,0,0,0,0,0,0,0
DTRJT0013JH,0,0,0,0,0,0,0,0,0
DTRDT0182GN,0,0,0,1,0,0,0,0,0
SBRFT0001ZP,0,0,0,0,0,0,0,0,0
DTRJT0015JH,0,0,0,0,0,0,0,1,0
SBRFT0002ZP,0,0,0,0,0,0,0,0,0
DTRDT0004BOL,0,0,0,0,0,0,0,0,0
SBRFT0004VP,0,0,1,0,0,0,0,0,0
DTRJT0028HUF,0,0,0,0,0,0,0,0,0
SBRFT0021VE,0,0,0,0,0,0,0,0,0
DTRJT0017PFT,0,0,0,0,0,0,0,0,0
SBRS0001VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0177JH,0,0,0,0,0,0,0,1,0
DTRJT0004HWN,0,0,0,0,0,0,0,0,0
DTRJT0010HUF,0,0,0,0,0,0,0,0,0
DTRDT0037BOL,0,0,0,0,0,0,0,0,0
DTRDT0196GN,0,0,0,0,0,0,0,0,0
SBRSWR0001VTRPH,1,0,0,0,0,0,0,0,0
DTRJT0012CC,0,0,0,0,0,0,0,0,0
SRASMM0001VTRPH,1,0,0,0,0,0,0,0,0
DTRJT0004BL,0,0,0,0,0,0,0,0,0
DTRJT0003BL,0,0,0,0,0,0,0,0,0
DWC0001OPUPH,0,0,0,0,0,0,0,0,0
DTRDT0254GN,0,0,0,0,0,0,0,0,0
DWC0001SIPH,0,0,0,0,0,0,0,0,0
SHAFT0005TUN,0,0,0,0,0,0,0,0,0
DTRDT0042BOL,0,0,0,0,0,0,0,0,0
SHAFT0007VP,0,0,0,0,0,0,0,0,0
DTRJT0016JH,0,0,0,0,0,0,0,0,0
DTRJT0001HWN,0,0,0,0,0,0,0,0,0
DTRJT0011FA,0,0,0,0,0,0,0,0,0
DTOCT0145TR,0,0,0,0,0,0,0,0,0
DTRBC0006NP,0,0,0,0,0,0,0,0,0
DTOCT0068BR,1,0,1,0,0,0,0,0,0
DTOST0079BR,0,0,0,0,0,0,0,0,0
DTOST0032SKT,0,0,0,1,0,0,0,0,0
DTOIT0005NO,0,0,0,0,0,0,0,0,0
DTRBT0003PG,0,0,0,0,0,0,0,0,0
DTRBC00014DC,0,0,0,0,0,0,0,0,0
DTRBO0025HUF,0,0,0,0,0,0,0,0,0
DTOCT0043BR,0,0,0,0,0,0,1,1,0
DTRBC0008HM,0,0,0,0,0,0,0,0,0
DTOCT0044SKT,0,0,0,1,0,0,0,0,0
DTOST0060SKT,1,0,0,0,0,0,0,0,0
DTOCT0045SKT,0,0,0,0,0,0,0,0,0
DTOST0068BR,0,0,0,0,0,0,0,0,0
DTRBO0001NR,0,0,0,0,0,0,0,0,0
DTRBO0020FLY,0,0,0,0,0,0,0,0,0
DTOST0021SKT,0,0,0,0,0,0,0,0,0
DTRBC0005TR,0,0,0,0,0,0,0,0,0
DTOIT0013CL,0,0,0,0,0,0,0,0,0
DTOST0003KB,0,0,0,0,0,0,0,0,0
DTRBT0015PG,0,0,0,0,0,0,0,0,0
DTRBO0035HUF,0,0,0,1,0,0,0,0,0
DTOIT0013SKT,0,0,0,0,0,0,0,0,0
DTRBC0010NP,0,0,0,0,0,0,0,0,0
DTOIT0023GF,0,0,0,0,0,0,0,0,0
DTRBO0055DC,0,0,0,0,1,0,0,0,0
DTOIT0024CK,0,0,0,0,0,0,0,0,0
DTOST0061SKT,0,0,0,0,0,0,0,0,0
DTRBO0005TR,0,0,0,0,0,0,0,0,0
DTRBO0107HUF,0,0,0,0,0,0,0,0,0
DTRBO0006GD,0,0,0,0,0,0,0,0,0
DTRBC0023HM,0,0,0,0,0,0,0,0,0
DTRBO0007DC,0,0,0,0,0,0,0,0,0
DTORT0097TR,0,0,0,0,0,0,0,0,0
DTRBC0002NP,0,0,0,0,0,0,0,0,0
DTRBO0021DC,0,0,0,0,0,0,0,0,0
DTRBO0007MP,0,0,0,0,0,0,0,0,0
DTOSM0001BR,0,0,0,0,0,0,0,0,0
DTRBO0008MP,0,0,0,0,0,0,0,0,0
DTRBC0006DC,1,0,0,0,0,0,0,0,0
DTRBO0010GD,0,0,0,0,0,0,0,0,0
DTRBO0028HUF,0,0,0,0,0,0,0,0,0
DTOCT0052SKT,0,0,0,0,0,0,0,0,0
DTOST0049BR,0,0,0,0,0,0,0,0,0
DTRBO0012GD,0,0,0,0,0,0,0,0,0
DTRBO0034HUF,0,0,0,0,0,0,0,0,0
DTOCT0024BR,0,0,0,0,0,0,0,0,0
DTOST0050BR,0,0,0,0,0,0,0,0,0
DTRBO0013FUL,0,0,0,0,0,0,0,0,0
DTRBC0009HUF,0,0,0,0,0,0,0,1,0
DTOCT0056BR,0,0,0,0,0,0,0,0,0
DTRBO0050GD,0,0,0,0,0,0,0,0,0
DTRBC0003FLV,0,0,0,0,0,0,0,0,0
DTRBC0013PCE,0,0,0,0,0,0,0,0,0
DTRBO0015GD,0,0,0,0,0,0,0,0,0
DTOST0013TR,0,0,0,0,0,0,0,0,0
DTOCT0057SKT,0,0,0,0,0,0,0,0,0
DTRBC0016PPL,0,0,0,0,0,0,0,0,0
DTOCT0058SKT,0,0,0,0,0,0,0,0,0
DTRBC0019HUFT,1,1,0,0,0,0,0,0,0
DTRBO0016HUF,0,0,0,0,0,0,0,0,0
DTOCT0042BR,0,0,0,0,0,0,0,0,0
DTRBO0017GF,0,0,0,0,0,0,0,0,0
DTRBO0110HUF,0,0,0,0,0,0,0,0,0
DTOCT0024MP,0,0,0,0,0,0,0,0,0
DTOIT0003BR,0,0,0,1,0,0,0,0,0
DTRBO0018GF,0,0,0,1,0,0,0,0,0
DTOST0018SKT,0,1,0,0,0,0,0,0,0
DTOCT0064BR,0,0,0,0,0,0,0,0,0
DTOST0076BR,0,0,0,0,0,0,0,0,0
DTOCT0040NB,0,0,0,0,0,0,0,0,0
DTOIT0008BR,0,0,0,0,0,0,0,0,0
DSWL0006VIVPH,0,0,0,1,0,0,0,0,0
DSWJC0002SAVPH,0,0,0,0,0,0,0,0,0
DSWR0001VRCPH,0,0,0,0,0,0,0,0,0
DSWEEM0003BPPH,0,0,0,0,0,0,0,0,0
DTOCT0012BS,0,0,0,0,0,0,0,0,0
DSWSK0003CORPH,0,0,0,0,0,0,0,0,0
DSWCD0001NKFPH,0,0,0,0,2,0,0,0,0
DSWK0002VQLPH,0,0,0,1,0,0,0,0,0
DSWR0002DRGPH,0,0,0,0,0,0,0,0,0
DSWK0002VRCPH,0,0,0,0,0,0,0,0,0
DTOCT0009BS,0,0,0,0,0,0,0,0,0
DSWSK0003VIVPH,0,0,0,0,0,0,0,0,0
DTOBT0005BR,0,0,1,0,0,0,0,1,0
DSWSK0003VQLPH,0,0,0,1,1,0,0,0,0
DSWGS0001OPUPH,0,0,0,0,0,0,0,0,0
DSWCD0014SAVPH,1,0,0,0,0,0,0,0,0
DTOBT0105TR,0,0,0,0,0,0,0,0,0
DSWE0006SKYPH,0,0,0,1,0,0,0,0,0
DTOCT0002PTV,0,0,0,0,0,0,0,0,0
DSWSK0004SKYPH,0,0,0,0,0,0,0,0,0
DSWSK0001CORPH,0,0,0,1,1,0,0,0,0
DSWK0004VIVPH,0,0,0,0,0,0,0,0,0
DSWJC0003STYPH,0,0,0,0,0,0,0,0,0
DSWSK0005CORPH,1,0,0,0,0,0,0,0,0
DSWK0001DRGPH,0,0,0,0,0,0,0,0,0
DSWGS0003INTPH,0,0,0,0,0,0,0,0,0
DTOBT0002WBS,0,0,0,0,0,0,0,0,0
DSWSK0005NKFPH,0,0,0,0,0,0,0,0,0
DSWCD0003VEKPH,0,0,0,0,0,0,0,0,0
DSWCD0005SAVPH,0,0,0,0,1,0,0,0,0
DSW0067OHPH,1,0,0,0,1,0,0,0,0
DSWEEM0004VEKPH,0,0,0,1,0,0,0,0,0
DSWSK0002SKYPH,0,0,0,0,0,0,0,0,0
DSWCD0005VEKPH,0,0,0,0,0,0,0,0,0
DTOBT0091TR,1,0,0,0,0,0,0,0,0
DSWSK0007NKFPH,0,0,0,0,0,0,0,0,0
DTOCT0001NF,0,0,0,0,0,0,0,0,0
DSWEEM0005NKFPH,0,0,0,0,0,0,0,0,0
DTOCT0002BOW,0,0,0,0,0,0,0,0,0
DSWCD0009VIVPH,0,0,0,0,0,0,0,0,0
DTOCT0002SQZ,0,0,0,0,0,0,0,0,0
DSWJC0001DRGPH,1,0,0,1,0,0,0,0,0
DSWDG0001INTPH,0,0,0,0,0,0,0,0,0
DSWEEM0005VEKPH,0,0,0,0,0,0,0,0,0
DTOCT0004SQZ,0,0,0,0,0,0,0,0,0
DSWSK0013VIVPH,0,0,0,0,0,0,0,0,0
DSWSK0001MANPH,0,0,0,0,0,0,0,0,0
DSWSK0014VIVPH,1,0,0,0,1,0,0,0,0
DTOCT0007ST,0,0,0,0,0,0,0,0,0
DSWJC0001MANPH,0,0,0,0,0,0,0,0,0
DTOCT0009SKT,0,0,0,0,0,0,0,0,0
DSWEEM0001SAVPH,1,0,0,0,0,0,0,0,0
DTOCT0011BS,0,0,0,0,0,0,0,0,0
DTOBT0001MP,0,0,0,0,0,0,0,0,0
DSWE0001VENPH,0,0,0,0,0,0,0,0,0
DSWL0003VIVPH,0,0,0,0,0,0,0,0,0
DTOCT0015BEN,0,0,0,0,0,0,0,0,0
DSW0005SAVPH,0,0,0,0,0,0,0,0,0
DSW0003DRGPH,0,0,0,0,0,0,0,0,0
DSW0011VETPH,0,0,0,1,0,0,0,0,0
DSMM0001SAVPH,0,0,0,1,0,0,0,0,0
DPCTF0003VQLPH,1,0,0,0,0,0,0,0,0
DPM0005VIVPH,0,0,0,0,0,0,0,0,0
DSW0007VENPH,0,0,0,0,0,0,0,0,0
DPCTF0002BRIPH,0,0,0,1,0,0,0,0,0
DSW0031OHPH,0,0,0,0,0,0,0,0,0
DPCTF0002INTPH,1,0,0,0,0,0,0,0,0
DSW0003SAVPH,0,0,0,1,0,0,0,0,0
DPC0002SKYPH,0,0,0,1,1,0,0,0,0
DSHP0001INTPH,0,0,0,0,0,0,0,0,0
DS0001INTPH,0,0,0,0,0,0,0,0,0
DSW0005ZNPH,0,0,0,0,0,0,0,0,0
DS0001NKFPH,0,0,0,0,0,0,0,0,0
DSW0009VENPH,0,0,0,0,0,0,0,0,0
DPCTF0002PCPH,1,0,0,0,0,0,0,1,0
DPCDE0002VEKPH,0,0,0,0,0,0,0,0,0
DSMM0003SKYPH,0,0,0,0,0,0,0,0,0
DSW0043OHPH,0,0,0,0,0,0,0,0,0
DPCTF0005VIVPH,0,0,0,0,0,0,0,0,0
DPC0003VEKPH,0,0,0,0,0,0,0,0,0
DPCTF0005VQLPH,0,0,0,0,0,0,0,0,0
DSW0003TTKPH,0,0,0,0,0,0,0,0,0
DS0001ZOEPH,1,0,0,0,0,0,0,0,0
DPC0009BAYPH,0,0,0,0,0,0,0,0,0
DPCDE0001MFHPH,0,0,0,1,0,0,0,0,0
DSW0004VIRPH,0,0,0,0,0,0,0,0,0
DPC0006BAYPH,0,0,0,0,0,0,0,0,0
DPC0002ALEPH,0,0,0,0,0,0,0,0,0
DS0003PCPH,0,0,0,0,0,0,0,0,0
DSW0006TTKPH,0,0,0,0,0,0,0,0,0
DS0003TTKPH,0,0,0,0,0,0,0,0,0
DSHP0001VTRPH,0,0,0,0,0,0,0,0,0
DS0003VIVPH,0,0,0,0,0,0,0,0,0
DSW0010TTKPH,1,0,0,0,0,0,0,0,0
DSSC0001VQLPH,1,0,0,1,0,0,0,0,0
DSIB0002VTRPH,0,0,0,0,0,0,0,0,0
DSSC0001VRCPH,0,0,0,0,0,0,0,0,0
DSMM0001NKFPH,0,0,0,0,0,0,0,1,0
DPCTF0007VEKPH,0,0,0,1,0,0,0,0,0
DSW0039OHPH,0,0,0,0,0,0,0,0,0
DPC0001VIRPH,0,0,0,0,0,0,0,0,0
DPM0005SAVPH,0,0,0,0,0,0,0,0,0
DSW0058OHPH,1,0,0,0,1,0,0,0,0
DSW0003HESPH,0,0,0,0,0,0,0,1,0
DPCTF0008VQLPH,1,0,0,1,0,0,0,0,0
DPM0001NKFPH,1,0,0,0,0,0,0,0,0
DSSC0002VQLPH,0,0,0,0,0,0,0,0,0
DSCS0003SKYPH,1,0,0,0,0,0,0,0,0
DS0012OHPH,0,0,0,0,0,0,0,0,0
DSW0003VETPH,0,0,0,0,0,0,0,0,0
DPCDE0001VEKPH,0,0,0,1,0,0,0,0,0
DSW0004AREPH,0,0,0,0,0,0,0,0,0
DSW0001MANPH,0,0,0,0,0,0,0,0,0
DSW0004SIPH,0,0,0,0,0,0,0,0,0
DSW0001OPUPH,1,0,0,0,0,0,0,0,0
DSW0004VETPH,0,0,0,0,0,0,0,0,0
DSW0001PCPH,0,0,0,0,0,0,0,0,0
DSW0005AREPH,0,0,0,0,0,0,0,0,0
DPCTF0002ZOEPH,0,0,0,0,0,0,0,0,0
DPC0011VEKPH,0,0,0,0,0,0,0,0,0
DSW0001SIPH,0,0,0,0,0,0,0,0,0
DPM0002VEKPH,1,0,0,0,0,0,0,0,0
DSW0001TTKPH,0,0,0,0,0,0,0,0,0
DSW0006AREPH,0,0,0,1,0,0,0,0,0
DSAS0001SKYPH,0,0,0,1,0,0,0,0,0
DSW0007TTKPH,0,0,0,1,0,0,0,0,0
DSAS0002SKYPH,0,0,0,0,0,0,0,0,0
DSW0008CORPH,1,0,0,0,0,0,0,0,0
DPCTF0001INTPH,1,0,0,0,0,0,0,0,0
DSIB0001NKFPH,0,0,0,0,0,0,0,0,0
DSW0002CORPH,0,0,0,0,0,0,0,0,0
DSW0009VETPH,0,0,0,0,0,0,0,0,0
DSW0002DRGPH,1,0,0,0,0,0,0,0,0
DPM0002VIVPH,0,0,0,0,0,0,0,0,0
DSW0002MANPH,0,0,0,0,0,0,0,0,0
DPCDE0001DRGPH,0,0,0,1,0,0,0,0,0
DPC0001VEKPH,0,0,0,1,0,0,0,0,0
DSIB0003NKFPH,0,0,0,0,0,0,0,0,0
DPCTF0001NKFPH,0,0,0,0,0,0,0,0,0
DPCTF0004VEKPH,1,0,0,0,0,0,0,0,0
DPC0003AREPH,0,0,0,0,0,0,0,0,0
DSW0027OHPH,0,0,0,0,0,0,0,0,0
DSW0002TTKPH,1,0,0,0,0,0,0,0,0
DSW0035SAVPH,0,0,0,0,0,0,0,0,0
DPCTF0003SKYPH,0,0,0,1,0,0,0,0,0
DSMM0001OPUPH,0,0,0,0,0,0,0,0,0
DSCS0002INTPH,0,0,0,0,0,0,0,0,0
DSW0047SAVPH,0,0,0,0,0,0,0,0,0
DSW0002VIVPH,0,0,0,0,0,0,0,0,0
DPC0003SKYPH,0,0,0,1,0,0,0,0,0
DSW0064OHPH,0,0,0,0,0,0,0,0,0
DHEHS0035BP,0,0,0,0,0,0,0,0,0
DGRSC0011PP,0,0,0,0,0,0,0,0,0
DLICL0002SS,0,0,0,0,0,0,0,0,0
DHECW0004TR,0,0,0,0,0,0,0,0,0
DGRTW0001PAW,0,0,0,0,0,0,0,0,0
DHEHS0004BOL,0,0,0,0,0,0,0,0,0
DHEHS0002PTG,0,0,0,0,0,0,0,0,0
DHEHS0009TSA,0,0,0,0,0,0,0,0,0
DHEHS0022MP,0,0,0,0,0,0,0,0,0
DHECW0009SS,0,0,0,0,0,0,0,0,0
DHEHS0003TR,0,0,0,0,0,0,0,0,0
DGRSC0005BOL,0,0,0,0,0,0,0,0,0
DHEHS0003VTT,0,0,0,0,0,0,0,0,0
DGRSC0022DC,0,0,0,0,0,0,0,0,0
DHEHS0039TR,0,0,0,0,0,0,0,0,0
DHEHS00034NR,1,0,0,0,0,0,0,0,0
DHEHS033BP,0,0,0,0,0,0,0,0,0
DHEHS0010TSA,0,0,0,0,0,0,0,0,0
DGRTW0009AO,0,0,0,0,0,0,0,0,0
DGRSC0006BG,0,0,0,0,0,0,0,0,0
DHEHS0006TR,0,0,0,0,0,0,0,0,0
DHECW0013TR,0,0,0,0,0,0,0,0,0
DHEFT0004PE,0,0,0,1,0,0,0,0,0
DHEHS0005CD,0,0,0,0,0,0,0,0,0
DHEHE0012BS,0,0,0,0,0,0,0,0,0
DHEHS0001NM,0,0,0,0,0,0,0,0,0
DHEHS0007CD,0,0,0,0,0,0,0,0,0
DGRTW0007AO,0,0,0,0,0,0,0,0,0
DHECW0007SKT,0,0,0,0,0,0,0,0,0
DHEHS0011VTT,0,0,0,0,0,0,0,0,0
DHEHS0007TSA,0,0,0,0,0,0,0,0,0
DHEHS0012AA,0,0,0,0,0,0,0,0,0
DHEHS0048MP,0,0,0,0,0,0,0,0,0
DHECW0014MP,0,0,0,0,0,0,0,0,0
DHEHS0002TSA,0,0,0,0,0,0,0,0,0
DHEHS0001NR,0,0,0,0,0,0,0,0,0
DHEHS0008CD,0,0,0,0,0,0,0,0,0
DHEHS0005FRL,0,0,0,0,0,0,0,0,0
DGRTW0004TRM,0,0,0,0,0,0,0,0,0
DHECW0005PAW,0,0,0,1,0,0,0,0,0
DHEHS0003MB,0,0,0,0,0,0,0,0,0
DHECW0016BR,0,0,0,0,0,0,0,0,0
DHEHS0024CD,0,0,0,0,0,0,0,0,0
DGRSC0004BP,0,0,0,1,0,0,0,0,0
DGRSC0020WH,0,0,0,0,1,0,0,0,0
DGRSC0020DC,0,0,0,0,0,0,0,0,0
DHECW0002DZ,0,0,0,0,0,0,0,0,0
DHEHS0005TSA,0,0,0,0,0,0,0,0,0
DHEHS0007BI,0,0,0,0,0,0,0,0,0
DHECW0021BR,0,0,0,0,0,0,0,0,0
DGRTW0011AO,0,0,0,0,0,0,0,0,0
DHEHS0014VTT,0,0,0,0,0,0,0,0,0
DHEHS0029BP,0,0,0,0,0,0,0,0,0
DHECW0021MP,0,0,0,0,0,0,0,0,0
DGRSC0003PP,0,0,0,0,0,0,0,0,0
DHEHS0015FBS,0,0,0,0,0,0,0,0,0
DHECW0004MP,0,0,0,0,0,0,0,0,0
DHECW0001KB,0,0,0,0,0,0,0,0,0
DHEHS0033BP,0,0,0,0,0,0,0,0,0
DHEHS0015NR,0,0,0,0,0,0,0,0,0
DHEHS0034BP,0,0,0,1,0,0,0,0,0
DGRSC0023MP,0,0,0,0,1,0,0,0,0
DHEHS0002PP,0,0,0,0,0,0,0,0,0
DGRSC0002FO,0,0,0,0,0,0,0,0,0
DHEHS0007VTT,0,0,0,0,0,0,0,0,0
DGRTW0002BR,0,0,0,0,0,0,0,0,0
DHEHS0001TR,0,0,0,0,0,0,0,0,0
DGRSC0008PAW,0,0,0,0,0,0,0,0,0
DHEHS0004TSA,0,0,1,0,0,0,0,0,0
DHEHS0016TR,0,0,0,0,0,0,0,0,0
DGRTW0005TR,0,0,0,0,0,0,0,0,0
DHEHS0016VTT,0,0,0,0,0,0,0,0,0
DHEHS030BP,0,0,0,0,0,0,0,0,0
DHECW0001SKT,0,0,0,0,0,0,0,0,0
DGRTW0001SKT,0,0,0,0,0,0,0,0,0
DHECW0002BR,0,0,0,0,0,0,0,0,0
DGRSC0003BOL,0,0,0,0,0,0,0,0,0
DGRSC0023TR,0,0,0,0,0,0,0,0,0
DHECW0009PAW,0,0,0,0,0,0,0,0,0
DHEHS0018TR,0,0,0,0,0,0,0,0,0
DHEHS0001MP,0,0,0,0,0,0,0,0,0
DGRSC0001NR,0,0,0,0,0,0,0,0,0
DFOWF0010RC,0,0,0,0,0,0,0,0,0
DFOWF0133FF,0,0,0,0,0,0,0,0,0
DGRBC0002FBS,0,0,0,0,0,0,0,0,0
DFOWF0023HG,0,0,0,0,0,0,0,0,0
DGRBC0002PTV,0,0,0,0,0,0,0,0,0
DFOPF0003CH,0,0,0,0,0,0,0,0,0
DFOWF0017BW,0,0,0,0,0,0,0,0,0
DFOWF0137FF,0,0,0,0,0,0,0,0,0
DFODF0137RC,0,0,0,0,0,0,0,0,0
DFOWF0157FF,0,0,0,0,0,0,0,0,0
DFOWF0031SM,0,0,0,0,0,0,0,0,0
DFOFS0004HL,0,0,0,0,0,0,0,0,0
DFODF0296RC,0,0,0,0,0,0,0,0,0
DGRSC0002BUP,0,0,0,0,0,0,0,0,0
DFOWF0001HUF,0,0,0,0,0,0,0,0,0
DFOPF0003HN,1,0,0,0,0,0,0,0,0
DFOWF0005CVD,0,0,0,0,0,0,0,0,0
DGRGT0001BS,0,0,0,0,0,0,0,0,0
DFOWF0074HUF,0,0,0,0,0,0,0,0,0
DGRGT0002BS,0,0,0,0,0,0,0,0,0
DFOPF0002PG,0,0,0,0,0,0,0,0,0
DGRGT0004TR,0,0,0,0,0,0,0,0,0
DFOWF0003HG,0,0,0,0,0,0,0,0,0
DFOWF0158FF,0,0,0,0,0,0,0,0,0
DFOWF0093RC,0,0,0,0,0,0,0,0,0
DFODF0251RC,0,1,0,0,0,0,0,0,0
DFODF0124ND,0,0,0,0,0,0,0,0,0
DFOWF0250FF,0,0,0,0,0,0,0,0,0
DFOWF0005VO,0,0,0,0,0,0,0,0,0
DGRSC0002AIL,0,0,0,0,0,0,0,0,0
DFOWF0095RC,0,0,0,0,0,0,0,0,0
DFOWF0006MOO,0,0,0,1,0,0,0,0,0
DFOWF0096RC,0,0,0,0,0,0,0,0,0
DFOWF0006PU,0,1,1,0,0,0,0,0,0
DFOWF0026HUF,0,0,0,0,0,0,0,0,0
DGRDP0005TR,0,0,0,0,0,0,0,0,0
DFODF0181ND,0,0,0,0,0,0,0,0,0
DFODF0103RC,0,0,0,0,0,0,0,0,0
DFOWF0020FF,0,0,0,0,0,0,0,0,0
DFOWF0136FF,0,0,0,0,0,0,0,0,0
DGRBC0013TR,0,0,0,0,0,0,0,0,0
DFOWF0008MOO,0,0,0,0,0,0,0,0,0
DFOWF0004HG,0,0,0,0,0,0,0,0,0
DFOWF0029DG,0,0,0,0,0,0,0,0,0
DFODF0125ND,0,0,0,0,0,0,0,0,0
DFOWF0008PTG,0,0,0,0,0,0,0,0,0
DGRBC0014WH,1,0,0,0,0,0,0,0,0
DFOWF0150KK,0,0,0,0,0,0,0,0,0
DGRBC0015WH,0,0,0,0,0,0,0,0,0
DGRGT0007WH,0,0,0,0,0,0,0,0,0
DFOWF0006DG,0,0,0,0,0,0,0,0,0
DFODF0114ND,0,0,0,0,0,0,0,0,0
DGRBC0017WH,0,0,0,0,0,0,0,0,0
DGRSC0001BS,0,0,0,0,0,0,0,0,0
DGRBC0018WH,0,0,0,0,0,0,0,0,0
DFOWF0010BOW,0,0,0,0,0,0,0,0,0
DFOWF0001SG,0,0,0,0,0,0,0,0,0
DFOWF0004PTG,0,0,0,0,0,0,0,0,0
DFODF0111ND,0,0,0,0,0,0,0,0,0
